영업상태명,영업상태코드,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y)
폐업,3,폐업,2007-10-18,서울특별시 용산구 후암동 264-24번지 (지상1층) ,,실비식당,한식,198232.070700805,449426.270844484
폐업,3,폐업,2005-08-23,서울특별시 용산구 청파동3가 61-2번지 ,,초원의집,한식,197331.482548482,449020.95008523
폐업,3,폐업,2000-01-24,서울특별시 용산구 청파동3가 90-1번지 ,,미가,한식,197240.993577065,448866.914251687
폐업,3,폐업,2005-08-29,서울특별시 용산구 한남동 736-15번지 ,,시카고,한식,199794.610903068,448065.768757552
폐업,3,폐업,2004-02-23,서울특별시 용산구 청파동2가 104-5번지 ,,대성감자탕,한식,197279.681875314,449337.67990583
폐업,3,폐업,2006-09-29,서울특별시 용산구 효창동 3-59번지 ,,설악칡냉면,한식,196475.745645235,449409.874737627
폐업,3,폐업,2000-11-11,서울특별시 용산구 후암동 194-6번지 ,,산촌,한식,198000.329004845,449341.046943964
폐업,3,폐업,2013-07-01,서울특별시 용산구 이태원동 225-170번지 (지상1층) ,,후다닭치킨,한식,,
폐업,3,폐업,2000-08-08,서울특별시 용산구 청파동1가 154-4번지 ,,키,한식,197305.163214923,449653.403436806
폐업,3,폐업,2006-10-24,서울특별시 용산구 한남동 739-17번지 ,,먹자집,한식,199941.577320199,448331.29217702
폐업,3,폐업,2004-04-29,서울특별시 용산구 후암동 63-1번지 ,,동화집,한식,197907.242547187,449803.89961095
폐업,3,폐업,2002-05-02,서울특별시 용산구 효창동 5-506번지 ,,피자리자효창점,분식,196602.401117778,448771.211140638
폐업,3,폐업,2002-06-26,서울특별시 용산구 청파동2가 64-9번지 ,,코코모,경양식,196943.677454278,449180.572121882
폐업,3,폐업,2007-09-04,서울특별시 용산구 한남동 634-1번지 (지하1층) ,,크라겐바,경양식,200474.642401344,447910.493993112
폐업,3,폐업,2010-05-31,서울특별시 용산구 한남동 657-147번지 (지상2층) ,,렉스트페이지,경양식,200440.600582293,448011.17620518
폐업,3,폐업,2009-03-25,서울특별시 용산구 청파동1가 139-1번지 (지상1층) ,,개성할머니보쌈족발,한식,197236.427795875,449694.820724996
폐업,3,폐업,2000-03-02,서울특별시 용산구 한남동 644-10번지 ,,기자시,경양식,200299.87733922,447889.831561119
폐업,3,폐업,2000-10-30,서울특별시 용산구 청파동3가 84-5번지 ,,숯골집,경양식,197319.170947672,448889.239581164
폐업,3,폐업,2002-11-27,서울특별시 용산구 이태원동 123-26번지 ,,클림트,경양식,199512.961015023,448062.701449536
폐업,3,폐업,2000-12-13,서울특별시 용산구 한남동 737-4번지 ,,캣치미,분식,199826.53279484,448157.316168152
폐업,3,폐업,2008-10-21,서울특별시 용산구 청파동2가 42-31번지 (지상3층) ,,제이제이,경양식,197012.727113462,449292.885733276
폐업,3,폐업,2013-06-11,서울특별시 용산구 한남동 639-8번지 (지하1층) ,,단뽀뽀,경양식,200335.901369821,447885.892491197
폐업,3,폐업,2005-01-14,서울특별시 용산구 한남동 683-136번지 ,,클럽재팬,경양식,200062.786736031,448382.408601901
폐업,3,폐업,2003-02-11,서울특별시 용산구 청파동2가 60-19번지 ,,클래식,경양식,196975.096388776,449200.820827861
폐업,3,폐업,2002-09-09,서울특별시 용산구 한남동 29-4번지 ,,잼,경양식,200732.91120363,448033.316711475
폐업,3,폐업,2006-08-09,서울특별시 용산구 한남동 621-1번지 ,,바쿠스,경양식,200456.643966608,447739.382008548
폐업,3,폐업,2001-05-14,서울특별시 용산구 청파동3가 80-7번지 ,,멤피스,경양식,197315.866592275,448835.167043143
폐업,3,폐업,2010-10-28,서울특별시 용산구 청파동2가 60-19번지 (지상1층) ,,이삭,경양식,196975.096388776,449200.820827861
폐업,3,폐업,2006-04-18,서울특별시 용산구 이태원동 132-16번지 ,,패닉,한식,199507.560470352,447961.741706532
폐업,3,폐업,2001-01-29,서울특별시 용산구 이태원동 59-6번지 ,,사또와이방,한식,199115.790924615,447946.738255316
폐업,3,폐업,2001-05-23,서울특별시 용산구 청파동3가 104-0번지 ,,고기마을,한식,197277.784913701,449033.72227262
폐업,3,폐업,2001-01-22,서울특별시 용산구 청파동3가 29-16번지 ,,한국프레즐메이커숙대점,한식,197220.032977347,449098.736049696
폐업,3,폐업,2000-03-02,서울특별시 용산구 청파동1가 154-15번지 ,,밀리내식당,한식,197297.365541134,449605.052809039
폐업,3,폐업,2000-06-05,서울특별시 용산구 효창동 70-2번지 ,,스피드,분식,,
폐업,3,폐업,2002-07-15,서울특별시 용산구 이태원동 123-23번지 ,,올드캐빈,한식,199478.524609038,448066.632324394
폐업,3,폐업,2002-02-23,서울특별시 용산구 이태원동 36-39번지 ,,이미지,한식,199179.832319315,447533.720598489
폐업,3,폐업,2008-12-01,서울특별시 용산구 청파동3가 111-58번지 (지상1층) ,,김가네(숙대점),한식,197009.139555835,449155.387058348
폐업,3,폐업,2004-02-20,서울특별시 용산구 후암동 185-12번지 ,,수도여고식당,한식,197796.970444166,449394.404330559
폐업,3,폐업,2004-05-31,서울특별시 용산구 청파동2가 120-55번지 ,,평양냉면,한식,197359.060626828,449127.910015947
폐업,3,폐업,2001-03-08,서울특별시 용산구 이태원동 662번지 ,,별미집,한식,198856.485403948,448495.276756647
폐업,3,폐업,2000-02-07,서울특별시 용산구 한남동 683-60번지 ,,갤러리,한식,199942.544136755,448169.843862205
폐업,3,폐업,2002-04-26,서울특별시 용산구 한남동 619-7번지 ,,멕시칸치킨한남1분점,한식,200399.192238378,447760.816089957
폐업,3,폐업,2001-03-17,서울특별시 용산구 이태원동 128-12번지 ,,코리아하우스,한식,199315.586363511,447980.935680551
폐업,3,폐업,2009-04-20,서울특별시 용산구 효창동 5-585번지 (지상1층) ,,성심집,한식,196572.237865086,448693.225017024
폐업,3,폐업,2007-04-02,서울특별시 용산구 이태원동 116-14번지 (지상2층) ,,발리,한식,199250.427930739,448098.758066965
폐업,3,폐업,2002-05-03,서울특별시 용산구 이태원동 118-57번지 ,,작크,한식,199181.760142786,448113.32284992
폐업,3,폐업,2007-09-21,서울특별시 용산구 한남동 68-20번지 (지상1층) ,,한솥,한식,200709.749866443,448066.525575668
폐업,3,폐업,2007-03-19,서울특별시 용산구 한남동 739-17번지 (지상1층) ,,너딧골,한식,199941.577320199,448331.29217702
폐업,3,폐업,2000-09-20,서울특별시 용산구 이태원동 243-37번지 ,,금촌숯불갈비,한식,199509.309167366,448585.531285101
폐업,3,폐업,2002-03-26,서울특별시 용산구 이태원동 132-18번지 ,,브이아피,한식,199495.336445817,447957.241249468
폐업,3,폐업,2006-03-02,서울특별시 용산구 청파동2가 66-14번지 ,,한솥,한식,197026.623917553,449186.202012893
폐업,3,폐업,2001-07-09,서울특별시 용산구 청파동3가 21-4번지 ,,장어가 막걸리를 만날때,한식,197299.962913678,449147.813738795
폐업,3,폐업,2002-11-20,서울특별시 용산구 이태원동 127-3번지 ,,나끌비스,한식,199501.662940118,448010.125875207
폐업,3,폐업,2015-01-28,서울특별시 용산구 청파동2가 42-31번지 ,서울특별시 용산구 청파로47나길 19 (청파동2가),돈토,한식,197012.727113462,449292.885733276
폐업,3,폐업,2001-04-25,서울특별시 용산구 이태원동 273-13번지 ,,광주식당,한식,198895.24887927,448551.322742561
폐업,3,폐업,2004-05-24,서울특별시 용산구 이태원동 707-0번지 ,,장가네,한식,,
폐업,3,폐업,2000-02-26,서울특별시 용산구 한남동 736-11번지 ,,이태원스탠드,한식,199675.383830678,448030.364565738
폐업,3,폐업,2006-05-25,서울특별시 용산구 한남동 683-133번지 ,,매취랑,한식,199956.90188004,448222.554860994
폐업,3,폐업,2004-03-24,서울특별시 용산구 한남동 85-4번지 ,,어부촌,한식,200490.587951468,447835.866966488
폐업,3,폐업,2002-09-04,서울특별시 용산구 한남동 737-28번지 ,,오비베어스호프,분식,199745.379090768,448092.921878498
폐업,3,폐업,2000-02-26,서울특별시 용산구 한남동 739-6번지 ,,대감집,정종/대포집/소주방,200010.221274642,448392.192147345
폐업,3,폐업,2008-04-21,서울특별시 용산구 효창동 70-1번지 ,,애인,분식,196587.4164206,448554.841138932
폐업,3,폐업,2006-08-14,서울특별시 용산구 이태원동 136-24번지 ,,로스,분식,199638.76777182,447987.373579072
폐업,3,폐업,2008-12-08,서울특별시 용산구 한남동 273-3번지 (지하1층) ,,치어스,분식,200751.839771325,447965.93957677
폐업,3,폐업,2006-06-28,서울특별시 용산구 한남동 683-131번지 ,,진,분식,200005.12811118,448285.876993932
폐업,3,폐업,2012-01-30,서울특별시 용산구 후암동 103-17번지 (지상1층) ,,이모네분식,분식,197824.182883281,449747.973114335
폐업,3,폐업,2009-04-20,서울특별시 용산구 청파동2가 63-5번지 (지상1층) ,,미다래,분식,196993.838133124,449201.432096601
폐업,3,폐업,2002-12-05,서울특별시 용산구 한남동 644-10번지 ,,시골밥상,분식,200299.87733922,447889.831561119
폐업,3,폐업,2007-02-01,서울특별시 용산구 후암동 244-73번지 ,,거품호프,분식,197949.262003939,449731.29385952
폐업,3,폐업,2000-08-25,서울특별시 용산구 한남동 634-1번지 ,,네오,분식,200474.642401344,447910.493993112
폐업,3,폐업,2000-03-02,서울특별시 용산구 한남동 80-1번지 ,,비어마트,분식,200521.205930699,447864.67077384
영업/정상,1,영업,,서울특별시 용산구 청파동2가 99-1번지 ,서울특별시 용산구 청파로 293 (청파동2가),삼일숯불갈비,한식,197291.301243408,449283.174000017
폐업,3,폐업,2009-04-22,서울특별시 용산구 이태원동 132-1번지 (지하1층) ,,고향하늘,분식,199526.695641059,447959.162554589
폐업,3,폐업,2001-10-09,서울특별시 용산구 청파동2가 53-0번지 ,,아일랜드,한식,196874.457628785,449227.875133061
폐업,3,폐업,2000-02-22,서울특별시 용산구 이태원동 116-15번지 ,,조미김밥,분식,199268.825287838,448094.819004627
폐업,3,폐업,2010-11-15,서울특별시 용산구 이태원동 130-4번지 (지상1층) ,,후시기,분식,199361.707433314,447953.663624727
폐업,3,폐업,2009-05-11,서울특별시 용산구 이태원동 99-6번지 (지하1층) ,,플래티넘(PLATINUM),분식,199441.461412525,447801.545766036
폐업,3,폐업,2001-01-31,서울특별시 용산구 이태원동 457-6번지 ,,또또치킨,분식,198921.378490982,448014.911897576
폐업,3,폐업,2001-06-21,서울특별시 용산구 이태원동 127-1번지 ,,잉카,분식,199531.991699117,448011.065018984
폐업,3,폐업,2009-05-06,서울특별시 용산구 한남동 683-94번지 (지상1층) ,,만나가마솥밥집,분식,199949.963340932,448179.797238779
폐업,3,폐업,2005-12-29,서울특별시 용산구 효창동 3-57번지 ,,열린치킨,분식,196470.858930303,449422.977200341
폐업,3,폐업,2002-01-25,서울특별시 용산구 이태원동 63-8번지 ,,엄마분식,분식,199147.210326532,447928.024091322
폐업,3,폐업,2001-03-22,서울특별시 용산구 한남동 642-15번지 ,,ibc바베큐,분식,200405.078164751,447785.598172611
폐업,3,폐업,2001-01-03,서울특별시 용산구 청파동3가 24-6번지 ,,친구네스넥하우스,분식,197316.830472066,449114.837930925
폐업,3,폐업,2005-05-30,서울특별시 용산구 이태원동 136-1번지 ,,컴인(COME IN),분식,199653.461392792,447989.587877869
폐업,3,폐업,2009-12-02,서울특별시 용산구 한남동 683-130번지 (지상4층) ,,나라분식,분식,200034.203421276,448331.696639777
폐업,3,폐업,2004-07-19,서울특별시 용산구 이태원동 656-0번지 ,,맥주마을,분식,198799.072573619,448499.877584247
폐업,3,폐업,2004-12-20,서울특별시 용산구 한남동 657-89번지 ,,퍽,분식,200460.554296253,447907.836283002
폐업,3,폐업,2000-01-27,서울특별시 용산구 한남동 737-37번지 ,,솥뚜껑김밥,분식,199678.685128404,448086.564575334
폐업,3,폐업,2011-02-14,서울특별시 용산구 이태원동 662번지 ,,비비큐치킨,기타,198856.485403948,448495.276756647
폐업,3,폐업,2004-03-16,서울특별시 용산구 이태원동 132-3번지 ,,문,분식,199504.752234,447930.204951445
폐업,3,폐업,2000-12-04,서울특별시 용산구 한남동 522-1번지 ,,역전분식,분식,200614.319913696,447561.558961093
폐업,3,폐업,2004-09-08,서울특별시 용산구 한남동 683-136번지 ,,어부가,일식,200062.786736031,448382.408601901
폐업,3,폐업,2011-05-12,서울특별시 용산구 이태원동 137-61번지 ,,마루자혼,한식,199639.08051468,447894.212063378
폐업,3,폐업,2007-05-03,서울특별시 용산구 이태원동 181-9번지 (지상1층) ,,한국피자헛(주)이태원2호점,패스트푸드,199048.475019421,448037.889781966
폐업,3,폐업,2000-11-10,서울특별시 용산구 청파동2가 55-3번지 ,,미루나무꼭대기,경양식,196914.754015768,449186.836820095
폐업,3,폐업,2003-11-21,서울특별시 용산구 청파동2가 59-2번지 ,,버클리,경양식,196933.373342511,449224.386126309
폐업,3,폐업,2017-04-10,서울특별시 용산구 청파동2가 120-57번지 ,서울특별시 용산구 청파로 276 (청파동2가),해왕 독도참치 숙대점,일식,197364.424004072,449115.215672464
폐업,3,폐업,2000-01-01,서울특별시 용산구 청파동3가 111-59번지 ,,그 마당쇠,경양식,197009.427093224,449143.862044627
폐업,3,폐업,2005-06-17,서울특별시 용산구 청파동3가 29-0번지 ,,헤븐,경양식,197251.484552426,449110.474904089
폐업,3,폐업,2001-11-08,서울특별시 용산구 청파동3가 111-1번지 ,,중원의 캐 편의방,분식,197056.450086892,449179.507140913
영업/정상,1,영업,,서울특별시 용산구 한남동 263-10번지 ,서울특별시 용산구 독서당로 73 (한남동),웨스턴차이나,중국식,200693.652523916,447995.83193563
폐업,3,폐업,2010-05-24,서울특별시 용산구 이태원동 127-27번지 12 ,,파티오,경양식,199417.465309676,447987.696245695
폐업,3,폐업,2003-11-10,서울특별시 용산구 이태원동 136-29번지 ,,파라다이스,경양식,199661.906720391,447975.412977562
폐업,3,폐업,2000-11-16,서울특별시 용산구 한남동 683-130번지 ,,캠프더글라스,중국식,200034.203421276,448331.696639777
폐업,3,폐업,2011-10-11,서울특별시 용산구 이태원동 225-67번지 ,,시베리아(Siberia),정종/대포집/소주방,198995.504644616,448553.941350733
폐업,3,폐업,2000-05-26,서울특별시 용산구 이태원동 228-6번지 ,,일송정,한식,199303.388556154,448682.619580638
폐업,3,폐업,2009-08-24,서울특별시 용산구 한남동 261-6번지 서울빌딩206(지상2층) ,,비앤더블유,분식,200648.866223783,447953.839063087
폐업,3,폐업,2001-03-22,서울특별시 용산구 한남동 653-97번지 ,,광주식당,한식,200041.70312325,447916.305214324
폐업,3,폐업,2000-07-01,서울특별시 용산구 한남동 683-136번지 ,,재팬,정종/대포집/소주방,200062.786736031,448382.408601901
폐업,3,폐업,2009-11-23,서울특별시 용산구 청파동2가 53-0번지 (지상2층) ,,쏘렌토,경양식,196874.457628785,449227.875133061
폐업,3,폐업,2000-11-30,서울특별시 용산구 이태원동 280-12번지 ,,풍년족발,분식,199027.924509123,448657.465196222
폐업,3,폐업,2004-02-25,서울특별시 용산구 한남동 520-1번지 ,,오가네사철탕,한식,200636.605917736,447599.310875345
폐업,3,폐업,2000-06-05,서울특별시 용산구 한남동 631-17번지 ,,마도,경양식,200429.986650365,447801.120539264
폐업,3,폐업,2022-11-28,서울특별시 용산구 청파동3가 24-73 ,서울특별시 용산구 청파로45길 12-1 (청파동3가),홍콩반점0410숙대입구역점,중국식,197273.276415827,449131.435814312
